comparison,capacity_regime,geometry,budget,metric,mean_improvement,median_improvement,std_improvement,iqr_improvement,four_d_wins,ties,wilcoxon_p,empirical_advantage,fold_differences
current,equal_per_property,grid,300,train_range_nrmse_p,-0.00408526770778936,-0.003929677361847001,0.0013215181177515074,0.0014141265478297754,0,0,0.001953125,False,"[-0.0028042131414667, -0.0045968323492483, -0.0047340938027518, -0.003581398368796799, -0.0037335456525000007, -0.002000651077310501, -0.004125809071194001, -0.0057405075618352005, -0.006348556320327699, -0.003187069732462599]"
current,equal_per_property,grid,300,train_range_nrmse_so,-0.00595892562633441,-0.005965548754266499,8.909069791721346e-05,9.51479087092505e-05,0,0,0.001953125,False,"[-0.0060159799352565, -0.006016879380420901, -0.0060871892992157995, -0.005796184129427301, -0.0060447633438826, -0.005927060473236601, -0.0059196553228152, -0.0059727301589264994, -0.0058504468705562, -0.0059583673496065]"
current,equal_per_property,wells,5,anomaly_relative_frobenius_p,-0.08161660667524775,-0.06154025934329288,0.05988248481024285,0.07592973371810716,0,0,0.001953125,False,"[-0.002938746069637621, -0.15921125855825513, -0.07074477899984338, -0.12750211385775223, -0.05233573968674238, -0.05174009358635462, -0.18389934824430976, -0.020816661311329115, -0.1034711665500716, -0.043506159888181684]"
current,equal_per_property,wells,5,anomaly_relative_frobenius_so,-1.5128349755366104,-1.742802158372348,1.0676626073366087,0.6270789598752335,1,0,0.005859375,False,"[-2.812997956242283, -2.5682628420219022, -1.5083955995032063, 0.7740240104882794, -1.341217038390413, -2.0459363850721735, -1.626576250418827, -1.9025533989588594, -0.23740622892085028, -1.8590280663258691]"
current,equal_per_property,wells,5,anomaly_ssim_p,-0.07653280276154703,-0.08304608159820936,0.04645071872521195,0.06398366309057274,1,0,0.00390625,False,"[0.005928356672695756, -0.01850093255491897, -0.0832223091965657, -0.12561669181414614, -0.08286985399985303, -0.046376702879804554, -0.13425796502717857, -0.09065026739390036, -0.12354403875740072, -0.0662176226643979]"
current,equal_per_property,wells,5,anomaly_ssim_so,-0.2771324656334394,-0.2769956181330103,0.028999773971104474,0.03449932783595677,0,0,0.001953125,False,"[-0.27551578684934663, -0.29255205127373485, -0.2597444967852649, -0.25041884751858173, -0.2625699425607618, -0.27847544941667407, -0.295749564328883, -0.31349427971315585, -0.22468903955896158, -0.31811519832902946]"
current,equal_per_property,wells,5,relative_frobenius_p,-0.0005116315809845201,-0.0004932592042677501,0.000265446565085494,0.00027399194412684963,0,0,0.001953125,False,"[-1.4099783087499849e-05, -0.0006606946953040998, -0.0005551476817181001, -0.00043137072681740003, -0.0006497071301407998, -0.0004146215171605002, -0.0008436882366330001, -0.00028079745728499996, -0.0008924546075704002, -0.00037373397412840013]"
current,equal_per_property,wells,5,relative_frobenius_so,-0.00491103689662705,-0.005678007540144701,0.003251292777876959,0.003360928412643101,1,0,0.005859375,False,"[-0.007841810718393601, -0.007708774278267301, -0.004291831546642002, 0.0022194503969046007, -0.004004109248857298, -0.007257272693865198, -0.005050694519634, -0.007496866749973701, -0.0013731390468866012, -0.006305320560655402]"
current,equal_per_property,wells,5,ssim_p,-0.0159805063902419,-0.01460277905801699,0.003585835972210039,0.001757208002036048,0,0,0.001953125,False,"[-0.014494184586616221, -0.015831491775847417, -0.014653108161406414, -0.015685015109766942, -0.01373894577199819, -0.01349767203566754, -0.013885491280849593, -0.018002712968487655, -0.025463992257151458, -0.014552449954627567]"
current,equal_per_property,wells,5,ssim_so,-0.008853333480827574,-0.008834862516026387,0.000494818029571719,0.00041278309657027945,0,0,0.001953125,False,"[-0.009067175334774635, -0.008770556756460768, -0.00886825393827162, -0.008144531710975955, -0.008755926862894281, -0.00958030679809152, -0.008801471093781155, -0.009207431465550031, -0.007992721969442562, -0.009344958878033216]"
current,equal_per_property,wells,5,rmse_p,-0.08169930457829588,-0.07910870761616964,0.04230836503774903,0.04321237350128791,0,0,0.001953125,False,"[-0.0022504808941870014, -0.10570693128562625, -0.08922700878626283, -0.06899040644607646, -0.10268965172132122, -0.06661778188863049, -0.13500286505988968, -0.04439252670264304, -0.14200100310351593, -0.06011438989480594]"
current,equal_per_property,wells,5,rmse_so,-0.00132111554803385,-0.00152814645610445,0.0008746801522713582,0.0009027767121384997,1,0,0.005859375,False,"[-0.0021101928451401, -0.0020739156177887, -0.0011554701919299004, 0.0005970062297181999, -0.0010755992500735998, -0.0019547238226188994, -0.0013589745554547002, -0.0020128836560286, -0.0003690834142680002, -0.0016973183567541997]"
current,equal_per_property,wells,5,train_range_nrmse_p,-0.0019751746604068096,-0.0019107130088319496,0.0010200362913225416,0.0010437082384214254,0,0,0.001953125,False,"[-5.4355853644600174e-05, -0.0025531389762186996, -0.002155101080023699, -0.0016663249376402001, -0.0024802626381766005, -0.0016090189487151987, -0.0032607235163629004, -0.0010911285893717999, -0.0034297495091038, -0.0014519425548105997]"
current,equal_per_property,wells,5,train_range_nrmse_so,-0.00202005121838754,-0.0023366117483989003,0.001337429348950343,0.001380390382961775,1,0,0.005859375,False,"[-0.0032265895547150996, -0.0031711198742471, -0.0017667712506239993, 0.0009128521449330001, -0.0016446446178319, -0.0029888697058853995, -0.0020779395190598004, -0.0030777989766938, -0.0005643468520132996, -0.0025952839777380003]"
current,equal_per_property,wells,10,anomaly_relative_frobenius_p,-0.13470972649604104,-0.10930270368882328,0.08772596859542152,0.10162609916434528,0,0,0.001953125,False,"[-0.12855890304284606, -0.2008290252847117, -0.09004650433480049, -0.33207831990170145, -0.04243027861742918, -0.05819390238617528, -0.18404754131155432, -0.07378318307065199, -0.156420464472607, -0.0807091425379329]"
current,equal_per_property,wells,10,anomaly_relative_frobenius_so,-3.8650934831787813,-4.091136196009559,0.7670151298402894,0.8828931513832257,0,0,0.001953125,False,"[-4.589864105657166, -3.9931210304114146, -4.51695692231707, -4.338255672279903, -4.4473293341690825, -3.5539662126934033, -4.189151361607704, -3.432625374908705, -2.0580965322230815, -3.5315682855202812]"
current,equal_per_property,wells,10,anomaly_ssim_p,-0.070410267057445,-0.07028967847706241,0.08666712062246991,0.0412020767466581,1,0,0.048828125,False,"[0.1416665492467154, -0.05607252697448384, -0.08764561187353515, -0.1591440305530034, -0.07455662708861155, -0.058625123576761196, -0.06602272986551327, -0.10256129983137119, -0.1838425764564675, -0.05729869360141837]"
current,equal_per_property,wells,10,anomaly_ssim_so,-0.3798726036842376,-0.3769192912013384,0.02756144348453908,0.037837758450416537,0,0,0.001953125,False,"[-0.3833198058569422, -0.36047029156492394, -0.38952674867645176, -0.3705187765457346, -0.40135664690800277, -0.41601928749038625, -0.3546522462958119, -0.42283724049014915, -0.33919021210995176, -0.36083478090402216]"
current,equal_per_property,wells,10,relative_frobenius_p,-0.00081555100674912,-0.00077000601592885,0.0002758170302513299,0.0003216030395924253,0,0,0.001953125,False,"[-0.0006168115937619997, -0.0008334000551860001, -0.0007066119766716999, -0.0011235018924950998, -0.0005267386057139002, -0.0004663393980256997, -0.0008443681126018999, -0.0009952667186527001, -0.0013491503854779004, -0.0006933213289042998]"
current,equal_per_property,wells,10,relative_frobenius_so,-0.012637187252524721,-0.0127008465949941,0.0005622161072640522,0.0008697761062342255,0,0,0.001953125,False,"[-0.0127951907891868, -0.011985560116974, -0.0128520782084012, -0.012439592497449302, -0.0132771893063869, -0.012606502400801398, -0.013007766354969, -0.0135259988247117, -0.011903869260311702, -0.011978124766055198]"
current,equal_per_property,wells,10,ssim_p,-0.015849264169294906,-0.0143224060485036,0.0036199752014748083,0.0014089533641081786,0,0,0.001953125,False,"[-0.013966553812490567, -0.015127659496525614, -0.014128661526665143, -0.01547144482264351, -0.014516150570342057, -0.014006519070551726, -0.013871019767958792, -0.01958908578032459, -0.024780927428992627, -0.013034619416454452]"
current,equal_per_property,wells,10,ssim_so,-0.009401280055711636,-0.009410017866926024,0.00021153743797259353,0.00028655817921133253,0,0,0.001953125,False,"[-0.00934623910315957, -0.009132712430042988, -0.009385441202838463, -0.009573342403170204, -0.00953046995610396, -0.009434594531013585, -0.009569864597629985, -0.009733331224136998, -0.009057607799357603, -0.009249197309663004]"
current,equal_per_property,wells,10,rmse_p,-0.1301870565072742,-0.12345501913585488,0.04377582949742798,0.050070240996105006,0,0,0.001953125,False,"[-0.0984499334817378, -0.13333868576990493, -0.11357135250180483, -0.17968500732080728, -0.08325382539240517, -0.07492736150428791, -0.13511165548710424, -0.1573461697667778, -0.21466717349010778, -0.11151940035780411]"
current,equal_per_property,wells,10,rmse_so,-0.00339915724589522,-0.0034193226784401,0.00014966618694520098,0.00023508501614380017,0,0,0.001953125,False,"[-0.0034431231542241, -0.0032245126679368, -0.0034601062769526996, -0.0033461050656912, -0.0035665697346071, -0.0033955222026561, -0.0034999589523747, -0.003631685459238, -0.0031996182175121, -0.0032243707277594]"
current,equal_per_property,wells,10,train_range_nrmse_p,-0.0031511122026620596,-0.00298180946317215,0.0010621407413312952,0.0012596314050613007,0,0,0.001953125,False,"[-0.002377860744998699, -0.0032205286023966, -0.0027430903239477004, -0.0043399310721951995, -0.002010829223244701, -0.0018097201831063, -0.0032633511310007, -0.003867428078844999, -0.0051848551545913, -0.002693527512294399]"
current,equal_per_property,wells,10,train_range_nrmse_so,-0.00519748007377583,-0.00522831402061885,0.00022884702533401474,0.00035945665312377573,0,0,0.001953125,False,"[-0.0052647061289224995, -0.0049304398493118995, -0.0052906741661703, -0.0051163606581283005, -0.005453462074971, -0.0051919219123152, -0.005351610884129601, -0.0055530272485643, -0.0048923749995066, -0.0049302228157386005]"
current,equal_per_property,wells,15,anomaly_relative_frobenius_p,-0.19931735889825505,-0.17086204825145285,0.09907916128076612,0.07449703380191869,0,0,0.001953125,False,"[-0.14941656061523645, -0.35259619351226545, -0.1827899946242528, -0.3776334896331919, -0.07623421998636581, -0.1579402069181426, -0.21025264480773675, -0.09606771728544239, -0.2313084597212633, -0.1589341018786529]"
current,equal_per_property,wells,15,anomaly_relative_frobenius_so,-3.7939031831858956,-4.010101681707491,0.8201091693615095,0.9813836655797106,0,0,0.001953125,False,"[-4.689373914585512, -3.9459122056347775, -4.500772873123965, -4.303307117225326, -4.369128287706894, -3.477794677257002, -4.0742911577802055, -3.3284167617789344, -1.9142472898429532, -3.335787546923388]"
current,equal_per_property,wells,15,anomaly_ssim_p,-0.13273732687133516,-0.13094157484116842,0.11622895639481332,0.05837064742405426,1,0,0.037109375,False,"[0.14149577623237586, -0.28796424868896364, -0.13854551142042182, -0.19479533814228955, -0.08159845017597145, -0.12613076479206387, -0.12139378568642145, -0.12526757909180908, -0.2574209820575136, -0.13575238489027297]"
current,equal_per_property,wells,15,anomaly_ssim_so,-0.38662225418154567,-0.3796545729747294,0.028821299120861926,0.03952330474559984,0,0,0.001953125,False,"[-0.3790862388151575, -0.36421764566934994, -0.4019334740304614, -0.3788469936231827, -0.40921989186105684, -0.41436013353874757, -0.3534413765952118, -0.4379031830290745, -0.3469906975189126, -0.3802229071343012]"
current,equal_per_property,wells,15,relative_frobenius_p,-0.0012724979235924302,-0.00128674527745335,0.0003502032433241653,0.00037725787686095015,0,0,0.001953125,False,"[-0.0007168843596683002, -0.0014632032731071998, -0.0014343877130089, -0.0012776261346961, -0.0009463880052584001, -0.0012656607994680998, -0.0009645911464003, -0.0012958644202106, -0.0019950707770203, -0.0013653026070861]"
current,equal_per_property,wells,15,relative_frobenius_so,-0.012359433214538109,-0.012495246713428651,0.0007341037868576813,0.00101732898820555,0,0,0.001953125,False,"[-0.0130725948607071, -0.0118438603780723, -0.0128060298024643, -0.0123393803808533, -0.0130437255757253, -0.0123363094426011, -0.012651113046004001, -0.0131153727223059, -0.0110718565011054, -0.0113140894355424]"
current,equal_per_property,wells,15,ssim_p,-0.01608835580431296,-0.014203666461069964,0.004549466007489995,0.0023253278958007273,0,0,0.001953125,False,"[-0.013119489929600436, -0.015317547296626821, -0.014382399552944403, -0.013323440709400391, -0.013836249530569278, -0.01611261099702943, -0.014024933369195525, -0.019355594378829832, -0.027905352554285834, -0.013505939724647642]"
current,equal_per_property,wells,15,ssim_so,-0.009231914441574673,-0.009316245991629002,0.00025668528369235854,0.00021812249954791807,0,0,0.001953125,False,"[-0.009340075332062159, -0.009028802885456821, -0.009246642463348609, -0.009390432100115587, -0.009317781805999625, -0.009314710177258378, -0.00948739962850298, -0.00944627155238098, -0.00861628208033205, -0.009130746390289546]"
current,equal_per_property,wells,15,rmse_p,-0.2032607552796347,-0.2046017812943922,0.05594619929247647,0.06120907469794176,0,0,0.001953125,False,"[-0.11442265067194551, -0.23410317798308602, -0.23054428449646108, -0.2043345568882904, -0.14958163477776532, -0.2033553773604473, -0.1543491573322751, -0.204869005700494, -0.3174414129259261, -0.2196062946596565]"
current,equal_per_property,wells,15,rmse_so,-0.00332446547978218,-0.0033633709667601503,0.0001966804897549482,0.0002702387220147001,0,0,0.001953125,False,"[-0.0035177712307917003, -0.0031863907446665002, -0.0034477088750818, -0.0033191491769791, -0.0035038558079852, -0.0033227465699388, -0.0034039953635815003, -0.0035214337237014, -0.0029759831016229997, -0.0030456202034727996]"
current,equal_per_property,wells,15,train_range_nrmse_p,-0.00491808608482693,-0.004985394193307551,0.0013518291854438262,0.0014783855495981253,0,0,0.001953125,False,"[-0.0027636497024347007, -0.0056542928727188, -0.0055683390407246, -0.004935291518114701, -0.003612844467556201, -0.0049116413999355, -0.0037279944156805994, -0.0050354968685004005, -0.0076671608394078, -0.005304149723196]"
current,equal_per_property,wells,15,train_range_nrmse_so,-0.00508327265765331,-0.00514276107748825,0.00030073422688410426,0.0004132084135061243,0,0,0.001953125,False,"[-0.0053788467415622, -0.0048721495372616, -0.005271717923628599, -0.0050751437669058, -0.0053575693696954994, -0.0050806443592213, -0.0052048777957552006, -0.0053844468749311, -0.0045504258119443, -0.004656904395627499]"
current,equal_per_property,wells,20,anomaly_relative_frobenius_p,-0.17144940781202414,-0.13911188855694495,0.09391872768679525,0.06732103173157847,0,0,0.001953125,False,"[-0.13343667105393053, -0.3049560016649684, -0.1447871060599594, -0.3690159803458478, -0.07930574836300901, -0.09613506006780931, -0.1698714566570939, -0.10383728147870729, -0.18101832178356442, -0.1321304506453514]"
current,equal_per_property,wells,20,anomaly_relative_frobenius_so,-3.8080990102042316,-3.981658290282359,0.8129945222648682,0.938145009575333,0,0,0.001953125,False,"[-4.681638872678084, -3.937598662992648, -4.569613404844355, -4.274879030850244, -4.391306410397544, -3.543127900780724, -4.02571791757207, -3.3391785167770927, -1.9335659441626165, -3.38436344098694]"
current,equal_per_property,wells,20,anomaly_ssim_p,-0.09295783612985727,-0.10173506757903478,0.10567805905645779,0.056733419828636666,1,0,0.048828125,False,"[0.17191860898508082, -0.14450526953471832, -0.10920253660397905, -0.2081568139464821, -0.07840963615598706, -0.08982352526411463, -0.05639482194135237, -0.11847030444246753, -0.20226646384046187, -0.0942675985540905]"
current,equal_per_property,wells,20,anomaly_ssim_so,-0.39474952911488803,-0.38818994566027526,0.02343051147741582,0.026248680450668083,0,0,0.001953125,False,"[-0.3838331420922953, -0.38407368665013425, -0.4048283469880721, -0.3761887679227826, -0.423441159425128, -0.40290912669909923, -0.36651952662188075, -0.44048721081400405, -0.3729081192650677, -0.39230620467041627]"
current,equal_per_property,wells,20,relative_frobenius_p,-0.00109216247716144,-0.0011356105979453,0.0002964197826588753,0.00043061903685112516,0,0,0.001953125,False,"[-0.0006402145926185999, -0.0012655060604740002, -0.0011361718477066998, -0.0012484710004620999, -0.0009845186192265999, -0.0007703825349891999, -0.0007793314717509999, -0.0014006686362687, -0.0015613106599335997, -0.0011350493481839]"
current,equal_per_property,wells,20,relative_frobenius_so,-0.012412820558354801,-0.01253417251407465,0.0007139143887829997,0.0011101028183324747,0,0,0.001953125,False,"[-0.013051031839517398, -0.0118189068481484, -0.0130019014728818, -0.0122578651736589, -0.0131099368030256, -0.012568057126713099, -0.012500287901436202, -0.013157778598146902, -0.0111835940856676, -0.011478845734352101]"
current,equal_per_property,wells,20,ssim_p,-0.015724644673374356,-0.014238138082648955,0.004062816889102795,0.002421269606076526,0,0,0.001953125,False,"[-0.013532680755605986, -0.015961249587044368, -0.014814204779136975, -0.013424443049083412, -0.013662071386160934, -0.015607339566029221, -0.012313433135150653, -0.01896583427466081, -0.025921686169297575, -0.013043504031573616]"
current,equal_per_property,wells,20,ssim_so,-0.009204568902925214,-0.009299440850716711,0.00026059419559852604,0.00010938689463421691,0,0,0.001953125,False,"[-0.009316423970176402, -0.008968520884986786, -0.009254157052327572, -0.009305111365051189, -0.00931097057837682, -0.009293770336382234, -0.00936751068003805, -0.009475977032707528, -0.008563734509858367, -0.009189512619347195]"
current,equal_per_property,wells,20,rmse_p,-0.17434675802070956,-0.1825917794002563,0.04696735091231093,0.06934188456296078,0,0,0.001953125,False,"[-0.10218531022239491, -0.2024728866856045, -0.1826130573477113, -0.19967168934595297, -0.1556083801937576, -0.12377837030307809, -0.12470481031905523, -0.22143797325773149, -0.2484246010790081, -0.18257050145280132]"
current,equal_per_property,wells,20,rmse_so,-0.00333883403787662,-0.0033742902010031,0.00019138543399300006,0.0003000234744400996,0,0,0.001953125,False,"[-0.0035119687274326, -0.0031796774185837004, -0.0035004425096970995, -0.0032972225384834005, -0.0035216417229052, -0.0033851670876842003, -0.003363413314322, -0.0035328195595773996, -0.0030060168329525, -0.0030899706671280998]"
current,equal_per_property,wells,20,train_range_nrmse_p,-0.004220432390987171,-0.004410139949042151,0.0011452545223333548,0.0016748141868178747,0,0,0.001953125,False,"[-0.0024680812805060997, -0.004890326607133501, -0.004410655500726301, -0.0048226693019695005, -0.003758408419079401, -0.0029896183513236996, -0.003011994652339701, -0.0054427472671807, -0.006000198132254801, -0.004409624397358]"
current,equal_per_property,wells,20,train_range_nrmse_so,-0.00510524289585723,-0.005159457128389401,0.0002926378239167298,0.00045875077769662494,0,0,0.001953125,False,"[-0.0053699744260426, -0.0048618845286079, -0.0053523502672666, -0.0050416168487842, -0.0053847649160334, -0.005176088427767501, -0.0051428258290113, -0.005401856382879201, -0.004596348877232, -0.0047247184549476]"
current,equal_per_property,wells,30,anomaly_relative_frobenius_p,-0.1708297250778152,-0.13733884600468393,0.09557968615066559,0.0621612546107351,0,0,0.001953125,False,"[-0.11992571938856733, -0.30172947011042633, -0.15426957242255612, -0.3776281092403211, -0.0748719214508598, -0.1156601089699745, -0.18709383077295838, -0.1024408264131204, -0.14026194998200497, -0.13441574202736292]"
current,equal_per_property,wells,30,anomaly_relative_frobenius_so,-3.9798296029407525,-4.255335869043704,0.8255240176830446,0.8969916418389152,0,0,0.001953125,False,"[-4.7180448802079, -4.361911452540336, -4.644618030179228, -4.522372366156885, -4.559232963610062, -3.6197168042680996, -4.148760285547072, -3.4644750693913444, -2.006209900679481, -3.7529542768271096]"
current,equal_per_property,wells,30,anomaly_ssim_p,-0.09114743299705477,-0.09292868944599825,0.1086477468713354,0.04060403365237844,1,0,0.064453125,False,"[0.17556314714493526, -0.16568378553586616, -0.09429728649423841, -0.255480384779735, -0.07159980383694498, -0.08630767805334294, -0.08679547757668693, -0.09890212948825106, -0.13641083895265949, -0.09156009239775809]"
current,equal_per_property,wells,30,anomaly_ssim_so,-0.4055198608948679,-0.39780577401526296,0.02021210249547274,0.029708079804662224,0,0,0.001953125,False,"[-0.3883305747235662, -0.39720118340574617, -0.42268730992358244, -0.3828818892590597, -0.43313150608714646, -0.3984103646247798, -0.38930149129773445, -0.44045648246591473, -0.392061471910022, -0.410736335251127]"
current,equal_per_property,wells,30,relative_frobenius_p,-0.00107766582465527,-0.00118223078800125,0.00024699716030710835,0.00031422852722682486,0,0,0.001953125,False,"[-0.0005753905202852, -0.0012521166035875, -0.0012105825574804, -0.0012776079315157, -0.0009294761382017001, -0.0009268473737113001, -0.0008583437933670998, -0.0013818317524013001, -0.0012097807312114002, -0.0011546808447911]"
current,equal_per_property,wells,30,relative_frobenius_so,-0.012974548398812472,-0.0130300178710665,0.0005708967053713919,0.0003492292824093749,0,0,0.001953125,False,"[-0.013152521077868101, -0.0130925037185645, -0.0132153118124919, -0.0129675320235685, -0.013611269730956402, -0.0128397305580022, -0.0128823477116997, -0.0136515001198104, -0.0116037610445004, -0.0127290061906626]"
current,equal_per_property,wells,30,ssim_p,-0.015482954332895949,-0.013787190283818196,0.004161603491436774,0.002426627886739363,0,0,0.001953125,False,"[-0.012428631874468632, -0.015522140621616831, -0.014071677898851664, -0.013242857501882144, -0.01308573243198996, -0.015561475241064215, -0.012570169269050968, -0.01888167451284739, -0.02596248130840295, -0.013502702668784727]"
current,equal_per_property,wells,30,ssim_so,-0.009202940982029261,-0.009297354310660089,0.0002622454413543987,0.00012259831064739823,0,0,0.001953125,False,"[-0.00929034262270878, -0.009084374624082847, -0.009183384453387178, -0.00930711414025509, -0.009348746317523027, -0.009304365998611397, -0.009324842069505013, -0.009437342699505136, -0.008507803148695148, -0.009241093746019002]"
current,equal_per_property,wells,30,rmse_p,-0.17209280233235846,-0.18910992968682527,0.039318183103830034,0.05148029040117505,0,0,0.001953125,False,"[-0.0918386733015224, -0.20033065910436768, -0.19457283899396868, -0.20433164559937309, -0.14690862465143628, -0.14891778074806258, -0.1373479755666349, -0.2184599659845683, -0.19249166950351804, -0.18572818987013254]"
current,equal_per_property,wells,30,rmse_so,-0.0034899308958961303,-0.0035052158964533997,0.00015267302455228995,9.293389747955022e-05,0,0,0.001953125,False,"[-0.0035392789842491994, -0.0035223171619433997, -0.0035578980000604003, -0.0034881146309633996, -0.0036563117051175, -0.0034583414812222003, -0.0034662129508456, -0.0036653821373490002, -0.0031189527050189004, -0.0034264992021917]"
current,equal_per_property,wells,30,train_range_nrmse_p,-0.00416586573596603,-0.0045675711743897,0.0009622225701617878,0.0012434040594428994,0,0,0.001953125,False,"[-0.0022181790113343005, -0.0048385853952085, -0.0046995202592037, -0.0049352212017681, -0.0035482832675067, -0.0035968104045374996, -0.0033173649585607, -0.0053695505127614, -0.004649250319062799, -0.004485892029716601]"
current,equal_per_property,wells,30,train_range_nrmse_so,-0.005336277488244731,-0.0053596490124423,0.0002334446292156056,0.00014210054004177523,0,0,0.001953125,False,"[-0.0054117331636783, -0.005385797695833701, -0.0054402025626122, -0.0053335003290509, -0.0055906820003134, -0.0052879757059402, -0.0053000115735272, -0.0056045511412132, -0.0047690334287890995, -0.0052392872814891]"
current,equal_total,full,9900,anomaly_relative_frobenius_p,-0.20528602731068074,-0.18531733427541197,0.09349109278973848,0.11401956858461013,0,0,0.001953125,False,"[-0.2129470897747827, -0.35786575492710593, -0.15768757877604128, -0.3489410042544935, -0.1002561613496821, -0.14397282061685168, -0.2622956138582375, -0.1085471614557606, -0.2235513794155336, -0.13679570867831803]"
current,equal_total,full,9900,anomaly_relative_frobenius_so,-4.378845862859596,-4.686663948444408,0.8442418467984428,0.8221133400674825,0,0,0.001953125,False,"[-5.2056564010525115, -4.820464726790173, -5.131816847970545, -4.843654626507853, -4.9052104686420845, -4.033042839876631, -4.552863170098642, -3.700445616601466, -2.4235997785217664, -4.171704152534282]"
current,equal_total,full,9900,anomaly_ssim_p,-0.11036310590909029,-0.08915825859049953,0.043398508082607895,0.049321079664855105,0,0,0.001953125,False,"[-0.07425734658731686, -0.15983505804833442, -0.08758421629159252, -0.14340482498160845, -0.08348617579138184, -0.09073230088940654, -0.0835947177608839, -0.10112308884962451, -0.20283694688584952, -0.07677638300490452]"
current,equal_total,full,9900,anomaly_ssim_so,-0.48583033907763495,-0.4803469003570759,0.01998734426822792,0.024528712891562388,0,0,0.001953125,False,"[-0.48080778368601856, -0.49900130340343857, -0.502132737511976, -0.4505185255022588, -0.5117844448727892, -0.4797343500550017, -0.4667736139562144, -0.5118145099878142, -0.4798860170281332, -0.47585010477270506]"
current,equal_total,full,9900,relative_frobenius_p,-0.00130939020249897,-0.0012203783554669,0.0002581899280133547,0.00023281845675545017,0,0,0.001953125,False,"[-0.0010216969087484002, -0.0014850708929281002, -0.0012374043007957, -0.0011805524635425998, -0.0012446015525777998, -0.0011537325346043003, -0.0012033524101381001, -0.0014642005495710002, -0.0019281647751749, -0.0011751256369088]"
current,equal_total,full,9900,relative_frobenius_so,-0.01433067188127829,-0.0143873705678257,0.0002688346327032088,0.0004237815314586998,0,0,0.001953125,False,"[-0.0145118385427409, -0.0144688751817631, -0.0146015365246112, -0.013888782566952201, -0.0146441612676296, -0.0143058659538883, -0.0141371307099436, -0.014581324087075, -0.0140179114298787, -0.0141492925483003]"
current,equal_total,full,9900,ssim_p,-0.015822280851397308,-0.014421917750344293,0.0036227217373846605,0.0030035283230664123,0,0,0.001953125,False,"[-0.013287786884449981, -0.016962024885887272, -0.015067192813941976, -0.014162620307290208, -0.01400615421828677, -0.014681215193398378, -0.012995170777253207, -0.01914500706511102, -0.02460463638133714, -0.013310999987017125]"
current,equal_total,full,9900,ssim_so,-0.009200121807196138,-0.009271821327376917,0.00022480008891813202,6.884836285897533e-05,0,0,0.001953125,False,"[-0.009241930994399183, -0.009113642499280261, -0.009217208512524389, -0.00927236061092962, -0.00928419591965346, -0.009341081508211668, -0.009372296979821004, -0.009294918021251597, -0.008592300982065981, -0.009271282043824214]"
current,equal_total,full,9900,rmse_p,-0.20903057043193404,-0.19463521586995092,0.04066897530826503,0.03447133482915854,0,0,0.001953125,False,"[-0.1630740954321145, -0.2376018574824388, -0.19888380705755682, -0.18880927524132932, -0.1967158647902594, -0.1853717165342317, -0.1925545669496424, -0.23148201776230273, -0.306795807765622, -0.18901669530384288]"
current,equal_total,full,9900,rmse_so,-0.0038547249479355104,-0.0038729235819453998,7.153097067270149e-05,0.00010746271595517536,0,0,0.001953125,False,"[-0.0039050646543778, -0.0038926066749538, -0.0039311049437076, -0.0037359202653215, -0.0039337710083496, -0.0038532404889369994, -0.003803833482161, -0.0039150367636229, -0.0037678475629811, -0.0038088236349428]"
current,equal_total,full,9900,train_range_nrmse_p,-0.00505857835270869,-0.0047010233835999005,0.0009888013423972229,0.000906564529616875,0,0,0.001953125,False,"[-0.003938727801437501, -0.0057387964609551, -0.004803643125768, -0.004560309469089601, -0.0047512772864392, -0.0044772821310391005, -0.0046507694807606005, -0.0056896208949259, -0.0074100375918624995, -0.0045653192848094]"
current,equal_total,full,9900,train_range_nrmse_so,-0.00589406569259927,-0.00592189230690215,0.00010937440307537797,0.00016431582431962553,0,0,0.001953125,False,"[-0.005971037601289001, -0.0059519887326632, -0.0060108544956297, -0.0057124074385413995, -0.0060149310407407, -0.0058917958811411, -0.0058162501165155995, -0.0059862854510783995, -0.0057612258606946996, -0.005823880307698899]"
current,equal_total,grid,30,anomaly_relative_frobenius_p,0.50507569953452,0.38319019294343215,0.3735043902613552,0.3903860643462957,10,0,0.001953125,True,"[1.4202702638311948, 0.3239700046778271, 0.23046186488590115, 0.7305207261084607, 0.23647946389854874, 0.49739682366451454, 0.6907142725872671, 0.4424103812090372, 0.29855699234548694, 0.17997620213696097]"
current,equal_total,grid,30,anomaly_relative_frobenius_so,-3.983905225883274,-4.0129394231722975,0.8181171024893628,0.880492836413088,0,0,0.001953125,False,"[-4.793025446877673, -4.589835241281843, -4.822602444994913, -3.69574666863435, -4.277146309278066, -3.7238762383754676, -4.563581866085338, -3.4923592166460926, -2.1321462895924657, -3.7487325370665285]"
current,equal_total,grid,30,anomaly_ssim_p,0.10414904243296985,0.09021840620973176,0.33717228432306784,0.3648446178865111,7,0,0.375,True,"[0.31096030250346385, -0.16174500496874744, 0.01966616892203632, 0.50112298743085, -0.026302433042385998, 0.1607706434974272, -0.6142857210467706, 0.47079503502411607, 0.3625048289812829, 0.018003617028426233]"
