method,regime,budget,n_folds,rmse_p_mean,rmse_p_median,rmse_p_sd,rmse_p_q25,rmse_p_q75,rmse_so_mean,rmse_so_median,rmse_so_sd,rmse_so_q25,rmse_so_q75,mae_p_mean,mae_p_median,mae_p_sd,mae_p_q25,mae_p_q75,mae_so_mean,mae_so_median,mae_so_sd,mae_so_q25,mae_so_q75,score_mean,score_median,score_sd,score_q25,score_q75,condition_mean,condition_median,condition_sd,condition_q25,condition_q75,online_seconds_per_snapshot_mean,online_seconds_per_snapshot_median,online_seconds_per_snapshot_sd,online_seconds_per_snapshot_q25,online_seconds_per_snapshot_q75,storage_floats_mean,storage_floats_median,storage_floats_sd,storage_floats_q25,storage_floats_q75,memory_bytes_mean,memory_bytes_median,memory_bytes_sd,memory_bytes_q25,memory_bytes_q75,basis_seconds_mean,basis_seconds_median,basis_seconds_sd,basis_seconds_q25,basis_seconds_q75,measurements_mean,measurements_median,measurements_sd,measurements_q25,measurements_q75,pareto_accuracy_storage,pareto_pressure_storage,pareto_accuracy_measurements
original_basis_optimized_recovery,well_pressure,26,10,0.4445642310458767,0.44163008289213357,0.05523403517973452,0.4093986111430251,0.4755470264939939,0.027417870646053062,0.01702665308820275,0.025442889755019037,0.011678603951968,0.0240006164690793,0.29248872145750426,0.27863640313020877,0.05767668034023782,0.2643276994944922,0.3534429559156252,0.013515089907837969,0.00840770243308625,0.01247541660843624,0.0058001739293973,0.0116112807826099,17.21930589928487,8.957511871923515,16.610452287687874,8.204172486054519,14.44067278178274,3731.8205307725925,3209.1058565980547,1229.6267668803628,2787.8367320693337,4264.515857137699,0.0007056201112835256,0.00066955529323045,0.000411630750510339,0.0004003186090573,0.0011268286315655,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,26.0,26.0,0.0,26.0,26.0,False,False,False
rank_optimized_joint,well_pressure,26,10,0.10943800724280861,0.10244883512494976,0.03993663730026147,0.0895722919565918,0.1178839856870193,0.01301246554389747,0.0125956708614781,0.0052465143220877565,0.0093719145292961,0.0142203686613439,0.0877746548506465,0.08202518662606076,0.036826063868173865,0.0722898242658466,0.0947786238731758,0.006157079095699161,0.005928752007917,0.0025429393680625246,0.0043931513477096,0.0068175051060701,8.103316680854618,6.948341613010211,3.9139691475156004,5.69984576227495,9.486449213228438,58148.396433197995,25321.301106191764,70038.61734982724,22768.99231914539,32830.67984700298,0.0016128034466193104,0.00184327474814095,0.0005912244231310369,0.0018351535112386,0.0018552290150415,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,26.0,26.0,0.0,26.0,26.0,False,False,False
POD,well_pressure,27,10,15.442341256940736,15.46463672625387,2.2964119405050756,15.03758706838785,16.879446997144175,0.14282807434335024,0.14790304018734018,0.015007296351754825,0.1374140650646952,0.1493654958193276,14.177262381243441,14.173920052214656,2.1030280623191007,13.768958366993235,15.524699682477408,0.06847181478796496,0.0705180276156811,0.007118233316003757,0.0662986047712684,0.0719697669806356,98.33081450323519,104.73244260837103,23.114148708114083,92.14321220675468,114.63670933544346,350.3972276415105,211.01809130808124,242.22233854522634,184.38917479791817,614.198590619798,0.0018632312022548302,0.0018607192932425499,2.7273631192217103e-05,0.0018425103383317,0.0018819266917311,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,27.0,27.0,0.0,27.0,27.0,False,False,False
POD-E,well_pressure,27,10,0.2896432888367556,0.2938333148039056,0.1110954497432804,0.2481005034273312,0.3178923385181187,0.011025953835005289,0.01113046715449435,0.0010680666405765643,0.0101159286542235,0.0119227511033625,0.23725721599889998,0.23696832585135152,0.09841495388692745,0.1989928411070897,0.2631113893931364,0.00510785022072415,0.0051969590412267,0.0005196680486996465,0.0046268718640342,0.0055133238278237,6.966303274365501,6.942141377804847,1.1665230049960205,6.439792560595783,7.734199747427434,107503.26230182467,111155.17739038402,59269.61318581316,42185.84080210642,161403.67164797251,7.967744285198755e-07,7.792932182266832e-07,2.212486122813897e-07,6.312706715189256e-07,8.142255557371877e-07,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,27.0,27.0,0.0,27.0,27.0,False,False,False
final_accuracy,well_pressure,27,10,0.13708928414458954,0.13297113696054,0.03389195535362681,0.1140197374887223,0.1566099142278893,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11259742635191845,0.10894055800627786,0.03214835548420771,0.0857677282869016,0.1360917856406058,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21729374293102,173.70999111189715,30.36121066100687,155.03494272401397,192.395168621882,inf,inf,,inf,inf,0.0004765026954954675,7.73121879811597e-05,0.0007157095187230217,2.3245616488620863e-05,0.0005466444210496,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,27.0,27.0,0.0,27.0,27.0,False,False,False
final_pareto,well_pressure,27,10,0.13414998697642785,0.1262801612365029,0.04522174463555655,0.0982032328153025,0.1599196340953352,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.1128160900846031,0.10644278306896704,0.04120127849828057,0.0867723085459113,0.1411875955061874,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21496143578787,173.70556373731472,30.356201798241283,155.03555526617092,192.3896744594607,inf,inf,,inf,inf,0.00027532531277304356,6.479276315185689e-05,0.0006556382991670215,2.3608082704967293e-05,0.0001577659774527,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,27.0,27.0,0.0,27.0,27.0,False,False,False
hybrid,well_pressure,27,10,0.1877075820298162,0.17433562525733493,0.06251310997918313,0.1438620485185868,0.2050759640562245,0.0137836201667246,0.0114195653156222,0.008034183409101742,0.01001320746325,0.0139548637981486,0.1460810712512955,0.13971036647251134,0.04099502685623957,0.1104024005647463,0.1701646567554154,0.00657887180904775,0.00552957982315025,0.0038790908350783636,0.0047302653445987,0.0065426741662152,8.764047962584291,6.670797289229432,6.132035660400544,6.316130903641694,8.99924642718234,12596.802749655608,11928.517199451448,3712.5325551790065,9326.416501121896,15654.972853626809,0.001273515257147127,0.0013757675451073,0.0006212815314179758,0.0011977036390584,0.0015140476240951,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,27.0,27.0,0.0,27.0,27.0,False,False,False
original_basis_optimized_recovery,well_pressure,27,10,0.4423403543300224,0.43447053003621683,0.05618408687654034,0.4083896665412307,0.4763016376299725,0.02790621190682984,0.01746117079124815,0.02649548396766173,0.0114544402932605,0.0240347541981245,0.28779521109888395,0.27445971717468287,0.05828925072817677,0.2456416699153333,0.3432721241265766,0.013745566589194819,0.0086350528583644,0.013005652636726307,0.0056662125598985,0.0116203267537904,17.585126192813682,9.242931411649998,17.61233963678058,8.049120365651055,14.376315704452558,3589.125378997754,3294.4681292497953,1147.156693742112,2849.4657416384052,3793.113608287904,0.0006898237172933066,0.00071823449249665,0.00038996253548034403,0.0003801444285532,0.0009156738721815,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,27.0,27.0,0.0,27.0,27.0,False,False,False
rank_optimized_joint,well_pressure,27,10,0.10867484090042848,0.1010256340248373,0.039806989957645186,0.0903916820057811,0.1147919781173107,0.01263309089951171,0.01077421471185995,0.0051607659293761085,0.0092998987765412,0.014239244907031,0.08685455184898469,0.07819628664662814,0.036803454164708156,0.0711397299136805,0.0911705017646089,0.00596744230087171,0.0051308753285498,0.0024859427527336143,0.0043657024180936,0.0066305190895899,7.843635781910133,6.977170194009128,3.777782179221256,5.6550757601112025,7.729534614421282,89703.68194767044,43284.17900281033,93982.24778981051,25884.113394571687,99638.95075015895,0.001549746052631587,0.0018003237781883,0.0005772395722289934,0.0014656914135592,0.0018499210525892,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,27.0,27.0,0.0,27.0,27.0,False,False,False
POD,well_pressure,28,10,14.992439371151562,15.366210851032477,1.9635727526421043,13.895391617190873,16.42539056356931,0.1375392265273313,0.13883768324977605,0.012159851934713344,0.1364177619410243,0.1457710619057888,13.755733987184493,14.108079637517573,1.819046544235461,12.625887894633276,15.16392391920797,0.06579885146650047,0.0665147335763049,0.0057316111355720815,0.0657323267606061,0.0685425682942806,94.80008435582933,98.79838955405786,22.058892457374828,90.40265063769723,106.0386832611592,593.632688946641,565.9543489421723,278.5784977678799,343.177348096332,868.7518256293396,0.0018945308909746497,0.0018574434511275,0.00011477262266764157,0.0018455764436105,0.0018842384135249,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,28.0,28.0,0.0,28.0,28.0,False,False,False
POD-E,well_pressure,28,10,0.29188542183914745,0.2962127603728781,0.1136010564154856,0.2511475963255042,0.3166577891051744,0.01104498276996992,0.01113569906445005,0.0011398668375123494,0.0100651480853749,0.0121447452325893,0.2385554941833669,0.23948855610148356,0.10010814037506417,0.2029763872133668,0.2653156810513461,0.00511856861402722,0.00519909169060025,0.0005573601396081474,0.0046014776211966,0.0056300599909418,6.972641640816072,6.890303951871225,1.1576871076215391,6.437470421253371,7.754464763768839,163636.40966368472,147592.10212108464,93478.99416555764,81866.24189277548,234377.09028885933,8.131270611980803e-07,8.038834384660047e-07,1.881497451269649e-07,6.406691846178663e-07,9.63345814681843e-07,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,28.0,28.0,0.0,28.0,28.0,False,False,False
final_accuracy,well_pressure,28,10,0.13482889949630658,0.13109983940654207,0.03360611661460798,0.1124590355583604,0.154648412959147,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11054933076025801,0.1061749406831845,0.0317511200023686,0.0841829162599374,0.135617027090243,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.2153732552714,173.7009466889276,30.3604760055375,155.03482917762736,192.39441169043917,inf,inf,,inf,inf,0.0003899517857031473,3.3336936096184624e-05,0.0007494126443430409,1.2254699232245804e-05,9.534398494927296e-05,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,28.0,28.0,0.0,28.0,28.0,False,False,False
final_pareto,well_pressure,28,10,0.13092880607259733,0.12190923862148205,0.040983623521189255,0.0955272007374754,0.1545863552655766,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.10971512449425705,0.10146556326898509,0.03698649763647744,0.0831670348954741,0.1362589325876159,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21310928661038,173.70278968338482,30.356929982463857,155.03605321095517,192.3831664302695,inf,inf,,inf,inf,0.00039815867820921494,0.00026611293987955,0.0005799704696266763,1.660024812243725e-05,0.0005061538270508,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,28.0,28.0,0.0,28.0,28.0,False,True,False
hybrid,well_pressure,28,10,0.1832392497254914,0.16252755529438856,0.06085381141275097,0.1464067209713608,0.2050588738017033,0.01375493386671755,0.011141041833949799,0.008503444026418486,0.0091906932867891,0.0140327614466641,0.14168686866491892,0.13432856267722726,0.03946412171727919,0.1105546611683048,0.1592811374903602,0.00654774032745354,0.0053490830448762,0.004115147589387937,0.0044856719587024,0.0065822393965721,8.753506604906523,6.664792980553166,6.459200014872611,5.57669273195322,8.770466132478456,11334.863021936531,10593.075725142247,2789.502724982881,9234.673997599672,12707.722285414784,0.0011761370917306394,0.0013483693609097,0.0005149023494676498,0.0010813859624427,0.0015230739322999,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,28.0,28.0,0.0,28.0,28.0,False,False,False
original_basis_optimized_recovery,well_pressure,28,10,0.4414270675102143,0.43538168602113647,0.05401561613126944,0.4120501774656883,0.4742792591213142,0.028225792586014202,0.0176219762999665,0.026805853834704296,0.0115499444072514,0.0240739622309076,0.2852235805298484,0.2759859482527929,0.052988787173867784,0.2573091248194832,0.3389664842225388,0.0138998435906002,0.0087145566676741,0.01315940704300138,0.0057236690909469,0.0116426658813233,17.808354127675592,9.258714033605656,17.8653786701506,8.1119986694702,14.662042184055352,3569.3561531405503,3364.305650695348,985.2178173039503,2922.7784840350205,3701.3072997158424,0.0006771849300619976,0.0006621757481359,0.0003626489231740561,0.0005029489398282,0.0008042709849629,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,28.0,28.0,0.0,28.0,28.0,False,False,False
rank_optimized_joint,well_pressure,28,10,0.10729843952243012,0.09907020132388131,0.039866566955761455,0.0904137234680376,0.1135207286262226,0.012574367132216801,0.01085286683808195,0.00501011920906699,0.0093212123245846,0.0142589106712092,0.08539310683075538,0.0749057367506326,0.036978304796492556,0.0696996603413471,0.0903743553152477,0.00593729854543689,0.005170623562265501,0.0024114719504166955,0.0043791415608711,0.0066402328312088,7.805346352449556,7.02865408719741,3.6755174281606706,5.666967269341418,7.740179012220016,126495.37848522971,78694.13115106846,101487.86538963484,71415.09757058466,107874.37568046142,0.0015348791037563172,0.00176356892481455,0.0005740866872725675,0.0014802161653948,0.0018546475563964,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,28.0,28.0,0.0,28.0,28.0,False,True,False
POD,well_pressure,29,10,14.957709332130117,15.405138245268406,1.9252548783168275,13.9567392025984,16.26121059266385,0.1377030854862272,0.13906236444368364,0.0124965603345519,0.1352966146701669,0.1443008994548595,13.684735157822605,14.09491857981363,1.7642957706867153,12.675563682831822,14.898990273252403,0.0658123218568698,0.06675812909763404,0.0059074801806400555,0.0646050340281454,0.0684807611415896,94.91631972205036,100.63469333581378,22.28785206035489,87.99209320940523,106.65874184198304,2521.305464547474,1636.7604967600355,2248.902143129589,919.6756664945548,4476.094394364041,0.0018981250315736498,0.00185789504886405,9.298496350161667e-05,0.0018421616541467,0.0019271873458265,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,29.0,29.0,0.0,29.0,29.0,False,False,False
POD-E,well_pressure,29,10,0.29121861823539147,0.3007837575980272,0.11150340566183144,0.2472636131428538,0.3153065849119858,0.011023689824643412,0.01108877496421315,0.0011356437240413527,0.0100247835083565,0.0122305846910968,0.23794904024031277,0.23762205914091256,0.09889155385601002,0.1983591105980089,0.2641392713012728,0.005109489037685879,0.005134587258778699,0.000558255885748997,0.0045809057190055,0.0056751899532128,6.95987602405358,6.8885277214202905,1.1712988299615563,6.411013493004757,7.806429374780481,529589.1927901064,602131.3678046336,205829.02588637234,278297.4561559518,651639.774444225,8.228999961699759e-07,8.287894790309405e-07,1.6808377714011468e-07,7.055112606271598e-07,8.843985015939557e-07,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,29.0,29.0,0.0,29.0,29.0,False,False,False
final_accuracy,well_pressure,29,10,0.13759962208982274,0.13268867909706994,0.0354547980046433,0.1122172584579231,0.1538369126242551,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11325494196752665,0.108900199872872,0.032984515569598305,0.0842780397612155,0.1332001047033779,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.21744918639192,173.7093762683769,30.36112789306852,155.03499500393872,192.3946303272317,inf,inf,,inf,inf,0.00045365426014633726,0.0001143016917265,0.0007157533181651212,4.612218043276746e-05,0.0003893110901992,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,29.0,29.0,0.0,29.0,29.0,False,False,False
final_pareto,well_pressure,29,10,0.13171377630946074,0.12134821728000131,0.04122689803829834,0.0942836239979023,0.1576900407322499,0.2689698690988922,0.26903508666170817,0.0002724537820685143,0.2687712294597519,0.2691743822238012,0.11056943110409442,0.1015877780981633,0.03711503704097354,0.0817621389697095,0.1395816048535469,0.13074023356541337,0.13077578541764864,0.00013965690578143585,0.1306339282066306,0.1308516848593634,167.2135837442773,173.703940656933,30.35774396486455,155.03604312044715,192.38231147502552,inf,inf,,inf,inf,0.00033051193533904544,4.9539157908271536e-05,0.0005813922599990198,1.6286338364820984e-05,0.0005241616540877,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,29.0,29.0,0.0,29.0,29.0,False,False,False
